"gi","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop","database","taxid","species","superkingdom","kingdom","phylum","subphylum","superclass","class","subclass","order","family","subfamily","genus","infraorder","subcohort","superorder","superfamily","tribe","subspecies","subgenus","species.group","parvorder","varietas"
NA,"MH166797.1",134,1,1,643,626,510,527,510,643,"nt",263718,"Squatina squatina","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
NA,"MH166796.1",134,1,1,643,626,510,527,510,643,"nt",263718,"Squatina squatina","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
NA,"MH166795.1",134,1,1,643,626,510,527,510,643,"nt",263718,"Squatina squatina","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
NA,"MH166794.1",134,1,1,643,626,510,527,510,643,"nt",263718,"Squatina squatina","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
NA,"MH166793.1",134,1,1,643,626,510,527,510,643,"nt",263718,"Squatina squatina","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
NA,"MH166792.1",134,1,1,643,626,510,527,510,643,"nt",263718,"Squatina squatina","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
"2095861686","MZ488574.1",134,1,1,642,625,509,526,509,642,"nt",661032,"Squatina aculeata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
"1917172240","MT880605.1",134,1,1,643,626,510,527,510,643,"nt",2779943,"Chimaera sp. JHL-2020","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Holocephali","Chimaeriformes","Chimaeridae",NA,"Chimaera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1871282678","MT410905.1",141,1,1,652,635,512,529,512,652,"nt",223889,"Leucoraja fullonica","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Leucoraja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"1509159245","MG029174.1",134,1,1,643,626,510,527,510,643,"nt",263718,"Squatina squatina","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
"1197014042","KY464954.1",134,1,1,643,626,510,527,510,643,"nt",263718,"Squatina squatina","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
"699046485","KM264313.1",134,1,1,643,626,510,527,510,643,"nt",55142,"Squatina nebulosa","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
"693583088","KM084865.1",134,1,1,643,626,510,527,510,643,"nt",495881,"Squatina formosa","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
"300676975","GU130608.1",135,1,1,589,572,455,472,455,589,"nt",862833,"Etmopterus dislineatus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Squaliformes","Etmopteridae",NA,"Etmopterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129279355","EF100179.1",141,1,1,611,594,471,488,471,611,"nt",223889,"Leucoraja fullonica","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Rajidae",NA,"Leucoraja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"33317264","AF448031.1",134,1,1,573,556,440,457,440,573,"nt",55142,"Squatina nebulosa","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii",NA,"Squatinidae",NA,"Squatina",NA,NA,"Squatiniformes",NA,NA,NA,NA,NA,NA,NA
"33317232","AF447999.1",134,1,1,571,554,438,455,438,571,"nt",57983,"Isurus oxyrinchus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Isurus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"662034198","KJ741403.1",137,1,1,649,632,513,530,513,649,"nt",1072481,"Pavoraja nitida","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rajiformes","Arhynchobatidae",NA,"Pavoraja",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"1782093842","MN795517.1",133,0,1,133,116,1,16,1,133,"nt",195290,"Anoxypristis cuspidata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rhinopristiformes","Pristidae",NA,"Anoxypristis",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"1782093841","MN795516.1",133,0,1,133,116,1,16,1,133,"nt",195290,"Anoxypristis cuspidata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Rhinopristiformes","Pristidae",NA,"Anoxypristis",NA,NA,"Batoidea",NA,NA,NA,NA,NA,NA,NA
"1102131002","KU508621.1",134,0,3,642,625,509,526,509,642,"nt",496090,"Hemipristis elongata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Hemigaleidae",NA,"Hemipristis",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1393832724","MH248228.1",134,0,3,326,309,193,210,193,326,"nt",496090,"Hemipristis elongata","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Carcharhiniformes","Hemigaleidae",NA,"Hemipristis",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2131187842","MZ923833.1",134,1,2,644,627,511,528,511,644,"nt",57983,"Isurus oxyrinchus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Isurus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2131187828","MZ923832.1",134,1,2,645,628,512,529,512,645,"nt",57983,"Isurus oxyrinchus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Isurus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2131187814","MZ923831.1",134,1,2,645,628,512,529,512,645,"nt",57983,"Isurus oxyrinchus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Isurus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2020640479","MT274572.1",134,1,2,642,625,509,526,509,642,"nt",57989,"Odontaspis ferox","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Odontaspididae",NA,"Odontaspis",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"2017993497","NC_053556.1",134,1,2,642,625,509,526,509,642,"nt",57989,"Odontaspis ferox","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Odontaspididae",NA,"Odontaspis",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1878348473","NC_049866.1",134,1,2,643,626,510,527,510,643,"nt",7852,"Alopias vulpinus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Alopiinae","Alopias",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1871283157","MT410902.1",134,1,2,645,628,512,529,512,645,"nt",7849,"Lamna nasus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Lamna",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1441458592","MF537044.1",134,1,2,644,627,511,528,511,644,"nt",57983,"Isurus oxyrinchus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Isurus",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1324620353","MF374733.1",134,1,2,643,626,510,527,510,643,"nt",7852,"Alopias vulpinus","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Alopiinae","Alopias",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238172","KY067590.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238158","KY067589.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238144","KY067588.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238130","KY067587.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238116","KY067586.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238102","KY067585.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238088","KY067584.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238074","KY067583.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238060","KY067582.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238046","KY067581.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238032","KY067580.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238018","KY067579.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188238004","KY067578.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237990","KY067577.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237976","KY067576.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237962","KY067575.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237948","KY067574.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237934","KY067573.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237920","KY067572.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237906","KY067571.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237892","KY067570.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237878","KY067569.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237864","KY067568.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237850","KY067567.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237836","KY067566.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237822","KY067565.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237808","KY067564.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237794","KY067563.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237780","KY067562.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237766","KY067561.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237752","KY067560.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237738","KY067559.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237724","KY067558.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237710","KY067557.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237696","KY067556.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237682","KY067555.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237668","KY067554.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237654","KY067553.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237640","KY067552.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237626","KY067551.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237612","KY067550.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237598","KY067549.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237584","KY067548.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237570","KY067547.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237556","KY067546.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237542","KY067545.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237528","KY067544.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237514","KY067543.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237500","KY067542.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237486","KY067541.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237472","KY067540.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237458","KY067539.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237444","KY067538.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237430","KY067537.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237416","KY067536.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
"1188237402","KY067535.1",134,1,2,645,628,512,529,512,645,"nt",13397,"Carcharodon carcharias","Eukaryota","Metazoa","Chordata","Craniata",NA,"Chondrichthyes","Elasmobranchii","Lamniformes","Alopiidae","Lamninae","Carcharodon",NA,NA,"Galeoidea",NA,NA,NA,NA,NA,NA,NA
